MOLECULE_ID;SMILES;CELL_LINE;TEST_TYPE;RACEMAT;R;S;RR;SS;RS;SR;CIS;TRANS;INDOLE;IC50;Source;Reference
US202311795164B1_305;CC(C)(C(C(F)(F)F)NC(=O)C1=CC(=NN(C1=O)C2=CN(N=C2)C)C3=CC=C(C=C3)OC(F)F)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;1.64;patent;US202311795164B1
US202311795164B1_308;C[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CN(N=C2)C)C3=CC=C(C=C3)OC(F)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;21.9;patent;US202311795164B1
US202311795164B1_309;C[C@@H](C(C)(C)O)NC(=O)C1=CC(=NN(C1=O)C2=CN(N=C2)C)C3=CC=C(C=C3)OC(F)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;16.4;patent;US202311795164B1
US202311795164B1_310;C[C@@H](C(C)(C)O)NC(=O)C1=CC(=NN(C1=O)C2=CN(N=C2)C)C3=CC=C(C=C3)N(C)C;0;Luminescence;0;0;1;0;0;0;0;0;0;0;1.7;patent;US202311795164B1
US202311795164B1_311;C[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CN(N=C2)C)C3=CC=C(C=C3)N(C)C;0;Luminescence;0;0;1;0;0;0;0;0;0;0;1.82;patent;US202311795164B1
US202311795164B1_312;C[C@@H](C(C)(C)O)NC(=O)C1=CC(=NN(C1=O)C2=CSN=C2)C3=CC=C(C=C3)OC(F)(F)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;1.85;patent;US202311795164B1
US202311795164B1_313;C1=CC(=CN=C1)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)C(F)F)C(=O)NC[C@@H](C(F)(F)F)O;0;Luminescence;0;0;1;0;0;0;0;0;0;0;2.63;patent;US202311795164B1
US202311795164B1_314;C1=CC(=CN=C1)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)OC(F)(F)F)C(=O)NC[C@@H](C(F)(F)F)O;0;Luminescence;0;0;1;0;0;0;0;0;0;0;5.8;patent;US202311795164B1
US202311795164B1_315;CN1C=C(C=N1)N2C(=O)C(=CC(=N2)C3=CC=C(C=C3)C(F)F)C(=O)N[C@@H]4CCC[C@@H]4O;0;Luminescence;1;0;0;0;0;0;0;1;0;0;15.9;patent;US202311795164B1
US202311795164B1_316;C[C@@H](C(C)(C)O)NC(=O)C1=CC(=NN(C1=O)C2=CN(N=C2)C)C3=CC=C(C=C3)Cl;0;Luminescence;0;0;1;0;0;0;0;0;0;0;20.6;patent;US202311795164B1
US202311795164B1_317;C[C@]1(CCC[C@@H]1NC(=O)C2=CC(=NN(C2=O)C3=CN(N=C3)C)C4=CC=C(C=C4)Cl)O;0;Luminescence;1;0;0;0;0;0;0;1;0;0;30.3;patent;US202311795164B1
US202311795164B1_319;C[C@@H](C(C)(C)O)NC(=O)C1=CC(=NN(C1=O)C2=CN=CC=C2)C3=CC=C(C=C3)C(F)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;35.5;patent;US202311795164B1
US202311795164B1_321;C1=CC(=CC=C1C2=NN(C(=O)C(=C2)C(=O)NC[C@@H](C(F)(F)F)O)C3=CN=NC=C3)Cl;0;Luminescence;0;0;1;0;0;0;0;0;0;0;50.6;patent;US202311795164B1
US202311795164B1_322;CC(C)(CNC(=O)C1=CC(=NN(C1=O)C2=CN=CC=C2)C3=CC=C(C=C3)C(F)F)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;56.7;patent;US202311795164B1
US202311795164B1_324;C[C@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CN(N=C2)C)C3=CC=C(C=C3)Cl;0;Luminescence;0;1;0;0;0;0;0;0;0;0;122;patent;US202311795164B1
US202311795164B1_325;C[C@H](C(C)(C)O)NC(=O)C1=CC(=NN(C1=O)C2=CNN=C2)C3=CC=C(C=C3)Cl;0;Luminescence;0;1;0;0;0;0;0;0;0;0;242;patent;US202311795164B1
US202311795164B1_326;C[C@H](C(C)(C)O)NC(=O)C1=CC(=NN(C1=O)C2=CSN=C2)C3=CC=C(C=C3)Cl;0;Luminescence;0;1;0;0;0;0;0;0;0;0;0.504;patent;US202311795164B1
US202311795164B1_327;C[C@H](C(C)(C)O)NC(=O)C1=CC(=NN(C1=O)C2=CSN=C2)C3=CC=C(C=C3)OC(F)(F)F;0;Luminescence;0;1;0;0;0;0;0;0;0;0;2.58;patent;US202311795164B1
US202311795164B1_328;C[C@]1(CCC[C@@H]1NC(=O)C2=CC(=NN(C2=O)C3=CN=CC=C3)C4=CC=C(C=C4)OC(F)(F)F)O;0;Luminescence;1;0;0;0;0;0;0;1;0;0;30.6;patent;US202311795164B1
US202311795164B1_331;CC(C)(CNC(=O)C1=CC(=NN(C1=O)C2=CN=CC=C2)C3=CC=C(C=C3)OC(F)F)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;234;patent;US202311795164B1
US202311795164B1_332;C[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CN=CC=C2)C3=CC=C(C=C3)OC(F)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;94.5;patent;US202311795164B1
US202311795164B1_333;C[C@@H](C(C)(C)O)NC(=O)C1=CC(=NN(C1=O)C2=CN=CC=C2)C3=CC=C(C=C3)OC(F)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;74.9;patent;US202311795164B1
US202311795164B1_334;C[C@@H]([C@H](C)O)NC(=O)C1=CC(=NN(C1=O)C2=CN=CC=C2)C3=CC=C(C=C3)OC(F)F;0;Luminescence;0;0;0;0;1;0;0;0;0;0;60.2;patent;US202311795164B1
US202311795164B1_337;CC(C)[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CN=C2)F)C3=CN=C(C=C3)C(F)(F)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;20.8;patent;US202311795164B1
US202311795164B1_338;C1C[C@@H]([C@@H](C1)O)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CN=C3)F)C4=CN=C(C=C4)C(F)(F)F;0;Luminescence;0;0;0;0;0;0;1;0;0;0;24.1;patent;US202311795164B1
US202311795164B1_339;C1CC1[C@@H](CO)NC(=O)C2=CC(=NN(C2=O)C3=CC(=CN=C3)F)C4=CN=C(C=C4)C(F)(F)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;27.6;patent;US202311795164B1
US202311795164B1_340;C[C@@H](C(C)(C)O)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CN=C2)F)C3=CN=C(C=C3)C(F)(F)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;49.7;patent;US202311795164B1
US202311795164B1_341;C1=CC(=NC=C1C2=NN(C(=O)C(=C2)C(=O)N[C@H](CO)C#N)C3=CC(=CN=C3)F)C(F)(F)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;102;patent;US202311795164B1
US202311795164B1_342;C[C@H](C(C)(C)O)NC(=O)C1=CC(=NN(C1=O)C2=CC(=CN=C2)F)C3=CN=C(C=C3)C(F)(F)F;0;Luminescence;0;1;0;0;0;0;0;0;0;0;132;patent;US202311795164B1
US202311795164B1_344;CC(C)(CNC(=O)C1=CC(=NN(C1=O)C2=CC(=CN=C2)F)C3=CN=C(C=C3)C(F)(F)F)O;0;Luminescence;1;0;0;0;0;0;0;0;0;0;174;patent;US202311795164B1
US202311795164B1_345;C[C@@H](CO)NC(=O)C1=CC(=NN(C1=O)C2=CN=CC=C2)C3=NC=C(C=C3)C(F)(F)F;0;Luminescence;0;0;1;0;0;0;0;0;0;0;55.3;patent;US202311795164B1
AU2024203760A1_AN_1;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CC=CC=C6)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;4.4;patent;AU2024203760A1
AU2024203760A1_AN_2;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CC=CC=C6F)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;9.5;patent;AU2024203760A1
AU2024203760A1_AN_3;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CC(=CC=C6)F)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;2.9;patent;AU2024203760A1
AU2024203760A1_AN_4;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CC=C(C=C6)F)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;5;patent;AU2024203760A1
AU2024203760A1_AN_5;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CC=CC=C6Cl)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;36;patent;AU2024203760A1
AU2024203760A1_AN_6;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CC(=CC=C6)Cl)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;10;patent;AU2024203760A1
AU2024203760A1_AN_7;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CC=C(C=C6)Cl)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;9.1;patent;AU2024203760A1
AU2024203760A1_AN_8;CC1(CSC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CC=CC=C6F)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;0.11;patent;AU2024203760A1
AU2024203760A1_AN_9;CC1(CSC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CC(=CC=C6)F)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;0.32;patent;AU2024203760A1
AU2024203760A1_AN_10;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=C(C=CC(=C6)F)F)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;11;patent;AU2024203760A1
AU2024203760A1_AN_11;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=C(C(=CC=C6)F)F)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;6.4;patent;AU2024203760A1
AU2024203760A1_AN_12;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CC(=CC(=C6)F)F)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;12;patent;AU2024203760A1
AU2024203760A1_AN_13;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CC(=CC=C6)OC)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;29;patent;AU2024203760A1
AU2024203760A1_AN_14;CC1=CC(=CC=C1)C2=C(C=CC(=C2)CCNC3=C4C(=NC(=N3)C5=CC(=CN=C5)F)N6C(=N4)OCC6(C)C)O;1;Luminescence;1;0;0;0;0;0;0;0;0;0;11;patent;AU2024203760A1
AU2024203760A1_AN_15;CCC1=CC(=CC=C1)C2=C(C=CC(=C2)CCNC3=C4C(=NC(=N3)C5=CC(=CN=C5)F)N6C(=N4)OCC6(C)C)O;1;Luminescence;1;0;0;0;0;0;0;0;0;0;5.5;patent;AU2024203760A1
AU2024203760A1_AN_16;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CC(=CC=C6)C(F)(F)F)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;3.9;patent;AU2024203760A1
AU2024203760A1_AN_17;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CC=CC(=C6)C#N)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;2.3;patent;AU2024203760A1
AU2024203760A1_AN_18;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CC=C(C=C6)C#N)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;6.9;patent;AU2024203760A1
AU2024203760A1_AN_20;CC1(CS(=O)C2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CC=CC=C6F)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;0.058;patent;AU2024203760A1
AU2024203760A1_AN_21;CC1(CS(=O)C2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CC(=CC=C6)F)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;0.033;patent;AU2024203760A1
AU2024203760A1_AN_22;CC1=CC(=CN=C1)C2=NC(=C3C(=N2)N4C(=N3)OCC4(C)C)NCCC5=CC(=C(C=C5)O)C6=CC=CC=C6;1;Luminescence;1;0;0;0;0;0;0;0;0;0;9.8;patent;AU2024203760A1
AU2024203760A1_AN_23;CC1=CC(=CN=C1)C2=NC(=C3C(=N2)N4C(=N3)OCC4(C)C)NCCC5=CC(=C(C=C5)O)C6=CC=CC=C6F;1;Luminescence;1;0;0;0;0;0;0;0;0;0;9.6;patent;AU2024203760A1
AU2024203760A1_AN_24;CC1=CC(=CN=C1)C2=NC(=C3C(=N2)N4C(=N3)OCC4(C)C)NCCC5=CC(=C(C=C5)O)C6=CC(=CC=C6)F;1;Luminescence;1;0;0;0;0;0;0;0;0;0;3.9;patent;AU2024203760A1
AU2024203760A1_AN_25;CC1=CC(=CN=C1)C2=NC(=C3C(=N2)N4C(=N3)OCC4(C)C)NCCC5=CC(=C(C=C5)O)C6=CC=C(C=C6)F;1;Luminescence;1;0;0;0;0;0;0;0;0;0;4.4;patent;AU2024203760A1
AU2024203760A1_AN_26;CC1=CC(=CN=C1)C2=NC(=C3C(=N2)N4C(=N3)SCC4(C)C)NCCC5=CC(=C(C=C5)O)C6=CC=CC=C6F;1;Luminescence;1;0;0;0;0;0;0;0;0;0;1;patent;AU2024203760A1
AU2024203760A1_AN_27;CC1=CC(=CN=C1)C2=NC(=C3C(=N2)N4C(=N3)SCC4(C)C)NCCC5=CC(=C(C=C5)O)C6=CC(=CC=C6)F;1;Luminescence;1;0;0;0;0;0;0;0;0;0;0.35;patent;AU2024203760A1
AU2024203760A1_AN_28;C[C@@H]1CSC2=NC3=C(N=C(N=C3N12)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CC=CC=C6F;1;Luminescence;0;1;0;0;0;0;0;0;0;0;0.4;patent;AU2024203760A1
AU2024203760A1_AN_29;C[C@@H]1CSC2=NC3=C(N=C(N=C3N12)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CC(=CC=C6)F;1;Luminescence;0;1;0;0;0;0;0;0;0;0;0.37;patent;AU2024203760A1
AU2024203760A1_AN_30;C[C@H]1CSC2=NC3=C(N=C(N=C3N12)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CC=CC=C6F;1;Luminescence;0;0;1;0;0;0;0;0;0;0;0.78;patent;AU2024203760A1
AU2024203760A1_AN_31;C[C@H]1CSC2=NC3=C(N=C(N=C3N12)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CC(=CC=C6)F;1;Luminescence;0;0;1;0;0;0;0;0;0;0;0.46;patent;AU2024203760A1
AU2024203760A1_AN_32;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CN=CC=C6)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;29;patent;AU2024203760A1
AU2024203760A1_AN_35;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CSC7=CC=CC=C76)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;12;patent;AU2024203760A1
AU2024203760A1_AN_36;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CN=CC(=C4)C#N)NCCC5=CC(=C(C=C5)O)C6=CC(=CC=C6)F)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;0.7;patent;AU2024203760A1
AU2024203760A1_AN_37;CC1(CSC2=NC3=C(N=C(N=C3N21)C4=CN=CC(=C4)C#N)NCCC5=CC(=C(C=C5)O)C6=CC(=CC=C6)F)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;0.53;patent;AU2024203760A1
AU2024203760A1_AN_38;CC1(CSC2=NC3=C(N=C(N=C3N21)C4=CN=CC(=C4)C#N)NCCC5=CC(=C(C=C5)O)C6=CC=CC=C6F)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;0.49;patent;AU2024203760A1
AU2024203760A1_AN_39;C[C@@H]1CSC2=NC3=C(N=C(N=C3N12)C4=CN=CC(=C4)C#N)NCCC5=CC(=C(C=C5)O)C6=CC=CC=C6F;1;Luminescence;0;1;0;0;0;0;0;0;0;0;1.2;patent;AU2024203760A1
AU2024203760A1_AN_40;CC1=CC=CC=C1C2=C(C=CC(=C2)CCNC3=C4C(=NC(=N3)C5=CC(=CN=C5)F)N6C(=N4)OCC6(C)C)O;1;Luminescence;1;0;0;0;0;0;0;0;0;0;40;patent;AU2024203760A1
AU2024203760A1_AN_41;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CC=CC=C6OC)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;10;patent;AU2024203760A1
AU2024203760A1_AN_42;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=C(C=C(C=C6)F)F)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;6.1;patent;AU2024203760A1
AU2024203760A1_AN_43;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CC(=CN=C6)F)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;26;patent;AU2024203760A1
AU2024203760A1_AN_44;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=C(C=CC=C6F)F)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;3.5;patent;AU2024203760A1
AU2024203760A1_AN_45;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CN=CC(=C4)C#N)NCCC5=CC(=C(C=C5)O)C6=C(C=CC=C6F)F)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;11;patent;AU2024203760A1
AU2024203760A1_AN_46;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CN=CC(=C4)C#N)NCCC5=CC(=C(C=C5)O)C6=CC=CC=C6)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;9.9;patent;AU2024203760A1
AU2024203760A1_AN_47;CC1(CSC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CC=CC=C6)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;0.38;patent;AU2024203760A1
AU2024203760A1_AN_48;CC1(CSC2=NC3=C(N=C(N=C3N21)C4=CN=CC(=C4)C#N)NCCC5=CC(=C(C=C5)O)C6=CC=CC=C6)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;0.42;patent;AU2024203760A1
AU2024203760A1_AN_49;C[C@@H]1CSC2=NC3=C(N=C(N=C3N12)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CC=CC=C6;1;Luminescence;0;1;0;0;0;0;0;0;0;0;0.36;patent;AU2024203760A1
AU2024203760A1_AN_50;C[C@@H]1CSC2=NC3=C(N=C(N=C3N12)C4=CN=CC(=C4)C#N)NCCC5=CC(=C(C=C5)O)C6=CC=CC=C6;1;Luminescence;0;1;0;0;0;0;0;0;0;0;0.7;patent;AU2024203760A1
AU2024203760A1_AN_52;CC1(CSC2=NC3=C(N=C(N=C3N21)C4=CN5C=CN=C5C=C4)NCCC6=CC(=C(C=C6)O)C7=CC=CC=C7F)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;1.8;patent;AU2024203760A1
AU2024203760A1_AN_53;CC1(CSC2=NC3=C(N=C(N=C3N21)C4=CN5C=CN=C5C=C4)NCCC6=CC(=C(C=C6)O)C7=CC(=CC=C7)F)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;1.2;patent;AU2024203760A1
AU2024203760A1_AN_54;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=C(C=CC(=C6)C#N)F)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;4.1;patent;AU2024203760A1
AU2024203760A1_AN_55;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CC=CC(=C6F)C#N)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;1.2;patent;AU2024203760A1
AU2024203760A1_AN_56;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CC(=CC(=C6)C#N)F)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;13;patent;AU2024203760A1
AU2024203760A1_AN_57;CC1(CSC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CC=CC(=C6)C#N)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;0.39;patent;AU2024203760A1
AU2024203760A1_AN_58;C[C@@H]1CSC2=NC3=C(N=C(N=C3N12)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CC=CC(=C6)C#N;1;Luminescence;0;1;0;0;0;0;0;0;0;0;0.46;patent;AU2024203760A1
AU2024203760A1_AN_59;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CN=CC(=C4)C#N)NCCC5=CC(=C(C=C5)O)C6=CC=CC(=C6)C#N)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;2.5;patent;AU2024203760A1
AU2024203760A1_AN_60;CC1(CSC2=NC3=C(N=C(N=C3N21)C4=CN=CC(=C4)C#N)NCCC5=CC(=C(C=C5)O)C6=CC=CC(=C6)C#N)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;0.43;patent;AU2024203760A1
AU2024203760A1_AN_61;C[C@@H]1CSC2=NC3=C(N=C(N=C3N12)C4=CN=CC(=C4)C#N)NCCC5=CC(=C(C=C5)O)C6=CC=CC(=C6)C#N;1;Luminescence;0;1;0;0;0;0;0;0;0;0;0.71;patent;AU2024203760A1
AU2024203760A1_AN_62;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)C(F)F)NCCC5=CC(=C(C=C5)O)C6=CC=CC(=C6)C#N)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;1.9;patent;AU2024203760A1
AU2024203760A1_AN_63;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CN5C=CN=C5C=C4)NCCC6=CC(=C(C=C6)O)C7=CC=CC(=C7)C#N)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;17;patent;AU2024203760A1
AU2024203760A1_AN_64;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CC(=NC=C4)F)NCCC5=CC(=C(C=C5)O)C6=CC=CC(=C6)C#N)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;5.7;patent;AU2024203760A1
AU2024203760A1_AN_65;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CN=CC(=C4)C#N)NCCC5=CC(=C(C=C5)O)C6=C(C=CC(=C6)C#N)F)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;3.9;patent;AU2024203760A1
AU2024203760A1_AN_66;CC1=CC(=CN=C1)C2=NC(=C3C(=N2)N4C(=N3)OCC4(C)C)NCCC5=CC(=C(C=C5)O)C6=C(C=CC(=C6)C#N)F;1;Luminescence;1;0;0;0;0;0;0;0;0;0;8.1;patent;AU2024203760A1
AU2024203760A1_AN_67;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CN=CC(=C4)C#N)NCCC5=CC(=C(C=C5)O)C6=CC=CC(=C6F)C#N)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;2.4;patent;AU2024203760A1
AU2024203760A1_AN_68;CC1=CC(=CN=C1)C2=NC(=C3C(=N2)N4C(=N3)OCC4(C)C)NCCC5=CC(=C(C=C5)O)C6=CC=CC(=C6F)C#N;1;Luminescence;1;0;0;0;0;0;0;0;0;0;2.8;patent;AU2024203760A1
AU2024203760A1_AN_69;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CN=CC(=C4)C#N)NCCC5=CC(=C(C=C5)O)C6=CC(=CC(=C6)C#N)F)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;13;patent;AU2024203760A1
AU2024203760A1_AN_70;CC1(CSC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CC(=CN=C6)F)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;4.6;patent;AU2024203760A1
AU2024203760A1_AN_71;C[C@@H]1CSC2=NC3=C(N=C(N=C3N12)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CC(=CN=C6)F;1;Luminescence;0;1;0;0;0;0;0;0;0;0;4.7;patent;AU2024203760A1
AU2024203760A1_AN_72;CC1=CC(=CN=C1)C2=C(C=CC(=C2)CCNC3=C4C(=NC(=N3)C5=CC(=CN=C5)F)N6C(=N4)OCC6(C)C)O;1;Luminescence;1;0;0;0;0;0;0;0;0;0;9.8;patent;AU2024203760A1
AU2024203760A1_AN_73;CC1=CC(=CN=C1)C2=C(C=CC(=C2)CCNC3=C4C(=NC(=N3)C5=CC(=CN=C5)F)N6C(=N4)SCC6(C)C)O;1;Luminescence;1;0;0;0;0;0;0;0;0;0;7.3;patent;AU2024203760A1
AU2024203760A1_AN_74;C[C@@H]1CSC2=NC3=C(N=C(N=C3N12)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CN=CC(=C6)C;1;Luminescence;0;1;0;0;0;0;0;0;0;0;4.7;patent;AU2024203760A1
AU2024203760A1_AN_75;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CN=CC(=C6)C#N)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;41;patent;AU2024203760A1
AU2024203760A1_AN_76;CC1(CSC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CN=CC(=C6)C#N)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;5.7;patent;AU2024203760A1
AU2024203760A1_AN_77;[C@@H]2(CSC3=NC1=C(N=C(N=C1[N]23)C4=CC(=CN=C4)F)N(CCC5=CC(=C(C=C5)O[H])C6=CC(=CN=C6)C#N)[H])C;1;Luminescence;0;1;0;0;0;0;0;0;0;0;9.2;patent;AU2024203760A1
AU2024203760A1_AN_78;CC1(COC2=NC3=C(N=C(N=C3N21)C4=CC(=CN=C4)F)NCCC5=CC(=C(C=C5)O)C6=CC(=CC=C6)S(=O)(=O)C)C;1;Luminescence;1;0;0;0;0;0;0;0;0;0;3.9;patent;AU2024203760A1
